year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths
2013,45,2013-11-09,10-11-2013,Andhra Pradesh,Karimnagar,Food Poisoning,Reported In Same Week,23,0
2013,45,2013-11-09,09-11-2013,Andhra Pradesh,Vizianagaram,Acute Diarrheal Disease,Reported In Same Week,14,0
2013,45,2013-11-05,07-11-2013,Andhra Pradesh,Mahabubnagar,Cholera,Reported In Same Week,62,0
2013,45,2013-11-04,07-11-2013,Assam,Tinsukia,Cholera,Reported In Same Week,11,2
2013,45,2013-10-30,04-11-2013,Assam,Dibrugarh,Cholera,Reported In Same Week,18,1
2013,45,2013-11-05,07-11-2013,Gujarat,Panchmahal,Fever,Reported In Same Week,32,0
2013,45,2013-10-30,30-10-2013,Gujarat,Kutch,Food Poisoning,Reported In Same Week,14,0
2013,45,2013-11-04,05-11-2013,Jammu And Kashmir,Bandipora,Mumps,Reported In Same Week,11,0
2013,45,2013-11-04,07-11-2013,Jharkhand,West Singhbhum,Chickenpox,Reported In Same Week,17,0
2013,45,2013-10-30,07-11-2013,Jharkhand,Gumla,Acute Diarrheal Disease,Reported In Same Week,15,0
2013,45,2013-11-08,10-11-2013,Karnataka,Koppal,Fever,Reported In Same Week,26,0
2013,45,2013-11-07,10-11-2013,Karnataka,Gadag,Fever,Reported In Same Week,14,0
2013,45,2013-11-07,09-11-2013,Karnataka,Chamarajanagara,Dengue,Reported In Same Week,16,0
2013,45,2013-11-05,06-11-2013,Karnataka,Mandya,Acute Diarrheal Disease,Reported In Same Week,39,0
2013,45,2013-11-06,07-11-2013,Kerala,Kannur,Food Poisoning,Reported In Same Week,151,0
2013,45,2013-11-08,09-11-2013,Madhya Pradesh,Khargone,Fever,Reported In Same Week,25,0
2013,45,2013-11-02,08-11-2013,Madhya Pradesh,Khargone,Chikungunya,Reported In Same Week,90,0
2013,45,2013-10-28,,Maharashtra,Nashik,Chikungunya,Reported Late,22,0
2013,45,2013-10-02,,Maharashtra,Ahmednagar,Dengue,Reported Late,22,0
2013,45,2013-09-26,,Maharashtra,Nashik,Dengue,Reported Late,10,0
2013,45,2013-11-05,08-11-2013,Odisha,Cuttack,Food Poisoning,Reported In Same Week,39,0
2013,45,2013-10-30,05-11-2013,Odisha,Bhadrak,Food Poisoning,Reported In Same Week,30,0
2013,45,2013-11-09,10-11-2013,Tamil Nadu,Tirunelveli,Food Poisoning,Reported In Same Week,38,0
2013,45,2013-11-08,10-11-2013,Tamil Nadu,Salem,Fever,Reported In Same Week,15,0
2013,45,2013-11-08,08-11-2013,Tamil Nadu,Namakkal,Malaria,Reported In Same Week,22,0
2013,45,2013-11-03,04-11-2013,Tripura,North Tripura,Food Poisoning,Reported In Same Week,44,0
2013,45,2013-11-08,08-11-2013,Uttar Pradesh,Lucknow,Fever,Reported In Same Week,250,0
2013,45,2013-11-10,10-11-2013,West Bengal,Maldah,Acute Diarrheal Disease,Reported In Same Week,22,2
2013,45,2013-10-25,,West Bengal,Bankura,Cholera,Previous Week Follow Up,110,0
2013,45,2013-10-24,,West Bengal,Bankura,Cholera,Reported Late,86,0
2013,44,2013-11-02,02-11-2013,Andhra Pradesh,Vizianagaram,Acute Diarrheal Disease,Reported In Same Week,41,0
2013,44,2013-10-30,02-11-2013,Andhra Pradesh,Krishna,Food Poisoning,Reported In Same Week,64,1
2013,44,2013-10-28,29-10-2013,Andhra Pradesh,Visakhapatnam,Chikungunya,Reported In Same Week,10,0
2013,44,2013-10-28,28-10-2013,Arunachal Pradesh,East Siang,Dengue,Reported In Same Week,8,0
2013,44,2013-10-27,31-10-2013,Bihar,Saharsa,Acute Diarrheal Disease,Reported In Same Week,25,0
2013,44,2013-10-27,29-10-2013,Bihar,Madhubani,Acute Diarrheal Disease,Reported In Same Week,40,0
2013,44,2013-10-23,01-11-2013,Bihar,Araria,Food Poisoning,Reported In Same Week,54,1
2013,44,2013-10-23,28-10-2013,Bihar,Vaishali,Food Poisoning,Reported In Same Week,10,0
2013,44,2013-10-10,,Bihar,Araria,Acute Diarrheal Disease,Reported Late,18,1
2013,44,2013-10-19,,Chhattisgarh,Korba,Food Poisoning,Reported Late,66,0
2013,44,2013-10-12,,Chhattisgarh,Jangir,Acute Diarrheal Disease,Reported Late,18,0
2013,44,2013-10-28,30-10-2013,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported In Same Week,24,0
2013,44,2013-11-01,02-11-2013,Karnataka,Kodagu,Food Poisoning,Reported In Same Week,36,0
2013,44,2013-10-28,03-11-2013,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported In Same Week,15,0
2013,44,2013-10-26,27-10-2013,Karnataka,Haveri,Acute Diarrheal Disease,Reported In Same Week,14,0
2013,44,2013-10-25,30-10-2013,Karnataka,Kolar,Chikungunya,Reported In Same Week,23,0
2013,44,2013-10-15,,Karnataka,Gulbarga,Cholera,Reported Late,20,0
2013,44,2013-10-21,,Madhya Pradesh,Hoshangabad,Malaria,Previous Week Follow Up,130,0
2013,44,2013-10-29,31-10-2013,Maharashtra,Thane,Food Poisoning,Reported In Same Week,71,0
2013,44,2013-10-25,31-10-2013,Maharashtra,Thane,Measles,Reported In Same Week,17,0
2013,44,2013-10-20,,Maharashtra,Ahmednagar,Fever,Reported Late,24,0
2013,44,2013-10-24,28-10-2013,Manipur,Churachandpur,Dengue,Reported In Same Week,11,1
2013,44,2013-10-27,28-10-2013,Odisha,Cuttack,Cholera,Reported In Same Week,23,0
2013,44,2013-10-28,01-11-2013,Uttar Pradesh,Siddharth Nagar,Fever,Reported In Same Week,36,0
2013,44,2013-10-25,29-10-2013,Uttar Pradesh,Agra,Malaria,Reported In Same Week,39,0
2013,44,2013-11-01,03-11-2013,West Bengal,Birbhum,Acute Diarrheal Disease,Reported In Same Week,17,0
2013,44,2013-10-31,01-11-2013,West Bengal,Birbhum,Acute Diarrheal Disease,Reported In Same Week,26,0
2013,44,2013-10-28,01-11-2013,West Bengal,Birbhum,Acute Diarrheal Disease,Reported In Same Week,24,0
2013,44,2013-10-28,31-10-2013,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,15,0
2013,44,2013-10-27,28-10-2013,West Bengal,Hooghly,Cholera,Reported In Same Week,52,0
2013,44,2013-10-25,28-10-2013,West Bengal,Bankura,Cholera,Reported In Same Week,86,0
2013,44,2013-10-25,28-10-2013,West Bengal,Bankura,Cholera,Reported In Same Week,50,0
2013,44,2013-10-24,28-10-2013,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,22,0
2013,44,2013-10-23,24-10-2013,West Bengal,Nadia,Dengue,Reported In Same Week,51,0
2013,44,2013-10-19,,West Bengal,Bankura,Acute Diarrheal Disease,Reported Late,34,0
2013,44,2013-10-19,,West Bengal,Dakshin Dinajpur,Cholera,Reported Late,118,0
2013,44,2013-10-16,,West Bengal,Jalpaiguri,Dengue,Reported Late,76,0
2013,44,2013-09-25,,West Bengal,Dakshin Dinajpur,Food Poisoning,Reported Late,27,0
2013,43,2013-10-26,26-10-2013,Andhra Pradesh,Visakhapatnam,Acute Diarrheal Disease,Reported In Same Week,11,0
2013,43,2013-10-18,25-10-2013,Assam,Tinsukia,Acute Diarrheal Disease,Reported In Same Week,10,2
2013,43,2013-10-19,24-10-2013,Bihar,Sheikhpura,Food Poisoning,Reported In Same Week,11,0
2013,43,2013-10-17,23-10-2013,Bihar,Madhubani,Food Poisoning,Reported In Same Week,284,0
2013,43,2013-10-13,,Chhattisgarh,Korba,Malaria,Reported Late,36,0
2013,43,2013-08-02,,Chhattisgarh,Bastar,Acute Diarrheal Disease,Reported Late,12,0
2013,43,2013-07-11,,Chhattisgarh,Bastar,Acute Diarrheal Disease,Reported Late,46,0
2013,43,2013-02-18,,Chhattisgarh,Bastar,Food Poisoning,Reported Late,25,0
2013,43,2013-01-07,,Chhattisgarh,Bastar,Acute Diarrheal Disease,Reported Late,9,0
2013,43,2013-10-26,26-10-2013,Gujarat,Surendranagar,Acute Diarrheal Disease,Reported In Same Week,38,0
2013,43,2013-10-23,25-10-2013,Himachal Pradesh,Solan,Dengue,Reported In Same Week,30,0
2013,43,2013-10-26,28-10-2013,Karnataka,Yadgir,Food Poisoning,Reported In Same Week,17,0
2013,43,2013-10-23,26-10-2013,Karnataka,Shivamogga,Mumps,Reported In Same Week,10,0
2013,43,2013-10-22,26-10-2013,Karnataka,Tumakuru,Fever,Reported In Same Week,17,0
2013,43,2013-10-22,25-10-2013,Karnataka,Raichur,Chikungunya,Reported In Same Week,15,0
2013,43,2013-10-20,25-10-2013,Karnataka,Raichur,Chikungunya,Reported In Same Week,16,0
2013,43,2013-10-19,22-10-2013,Karnataka,Mandya,Cholera,Reported In Same Week,226,0
2013,43,2013-10-19,21-10-2013,Karnataka,Bidar,Acute Diarrheal Disease,Reported In Same Week,20,0
2013,43,2013-10-25,25-10-2013,Madhya Pradesh,Khandwa,Fever,Reported In Same Week,34,0
2013,43,2013-10-17,23-10-2013,Madhya Pradesh,Hoshangabad,Fever,Reported In Same Week,266,0
2013,43,2013-10-10,,Madhya Pradesh,Bhind,Malaria,Reported Late,102,0
2013,43,2013-10-08,,Madhya Pradesh,Hoshangabad,Food Poisoning,Reported Late,60,0
2013,43,2013-10-21,21-10-2013,Maharashtra,Akola,Fever,Reported In Same Week,77,0
2013,43,2013-10-20,26-10-2013,Maharashtra,Beed,Fever,Reported In Same Week,16,0
2013,43,2013-10-20,25-10-2013,Maharashtra,Beed,Dengue And Chikungunya,Reported In Same Week,18,0
2013,43,2013-10-19,22-10-2013,Maharashtra,Nandurbar,Acute Diarrheal Disease,Reported In Same Week,16,0
2013,43,2013-10-18,23-10-2013,Maharashtra,Beed,Dengue,Reported In Same Week,13,0
2013,43,2013-10-18,22-10-2013,Maharashtra,Beed,Fever,Reported In Same Week,14,0
2013,43,2013-10-18,22-10-2013,Maharashtra,Dhule,Measles,Reported In Same Week,14,0
2013,43,2013-10-17,23-10-2013,Maharashtra,Thane,Cholera,Reported In Same Week,59,0
2013,43,2013-10-16,22-10-2013,Maharashtra,Beed,Dengue,Reported In Same Week,10,0
2013,43,2013-10-15,24-10-2013,Maharashtra,Pune,Acute Diarrheal Disease,Reported In Same Week,50,0
2013,43,2013-09-25,,Maharashtra,Pune,Cholera,Reported Late,8,0
2013,43,2013-09-23,,Maharashtra,Sangli,Measles,Reported Late,17,0
2013,43,2013-10-23,24-10-2013,Odisha,Dhenkanal,Acute Diarrheal Disease,Reported In Same Week,23,0
2013,43,2013-10-22,25-10-2013,Odisha,Subarnapur,Acute Diarrheal Disease,Reported In Same Week,14,0
2013,43,2013-10-25,26-10-2013,Tamil Nadu,Villupuram,Dengue,Reported In Same Week,11,0
2013,43,2013-10-23,26-10-2013,Tamil Nadu,Kanyakumari,Hepatitis,Reported In Same Week,21,0
2013,43,2013-10-21,22-10-2013,Tamil Nadu,Perambalur,Dengue,Reported In Same Week,12,0
2013,43,2013-10-01,,Tamil Nadu,Vellore,Fever,Reported Late,14,0
2013,43,2013-10-14,22-10-2013,Uttar Pradesh,Siddharth Nagar,Food Poisoning,Reported In Same Week,6,0
2013,43,2013-10-25,25-10-2013,West Bengal,Purulia,Acute Diarrheal Disease,Reported In Same Week,11,0
2013,43,2013-10-23,23-10-2013,West Bengal,Purulia,Cholera,Reported In Same Week,23,0
2013,43,2013-10-22,24-10-2013,West Bengal,Jalpaiguri,Malaria,Reported In Same Week,15,0
2013,43,2013-10-20,23-10-2013,West Bengal,Dakshin Dinajpur,Acute Diarrheal Disease,Reported In Same Week,48,0
2013,43,2013-10-20,21-10-2013,West Bengal,Burdhawan,Acute Diarrheal Disease,Reported In Same Week,105,0
2013,43,2013-10-19,19-10-2013,West Bengal,Purulia,Acute Diarrheal Disease,Reported In Same Week,60,0
2013,43,2013-10-17,17-10-2013,West Bengal,Purulia,Acute Diarrheal Disease,Reported In Same Week,43,0
2013,43,2013-10-16,21-10-2013,West Bengal,Murshidabad,Anthrax,Reported In Same Week,22,0
2013,43,2013-10-09,,West Bengal,North 24 Paraganas,Acute Diarrheal Disease,Previous Week Follow Up,803,0
2013,43,2013-10-07,,West Bengal,Purulia,Acute Diarrheal Disease,Reported Late,37,0
2013,43,2013-10-05,,West Bengal,Murshidabad,Dengue,Previous Week Follow Up,27,0
2013,42,2013-10-18,20-10-2013,Andhra Pradesh,Nalgonda,Fever,Reported In Same Week,32,0
2013,42,2013-10-12,19-10-2013,Bihar,Madhubani,Food Poisoning,Reported In Same Week,152,0
2013,42,2013-09-10,18-10-2013,Chhattisgarh,Jangir,Acute Diarrheal Disease,Reported In Same Week,13,0
2013,42,2013-10-20,20-10-2013,Gujarat,Jamnagar,Food Poisoning,Reported In Same Week,30,0
2013,42,2013-10-18,20-10-2013,Gujarat,Panchmahal,Fever,Reported In Same Week,18,0
2013,42,2013-10-10,14-10-2013,Jammu And Kashmir,Kulgam,Fever,Reported In Same Week,32,0
2013,42,2013-10-07,,Jharkhand,Ranchi,Acute Diarrheal Disease,Reported Late,20,0
2013,42,2013-10-16,19-10-2013,Karnataka,Shivamogga,Food Poisoning,Reported In Same Week,25,0
2013,42,2013-10-14,15-10-2013,Karnataka,Kolar,Food Poisoning,Reported In Same Week,60,0
2013,42,2013-09-08,,Kerala,Thrissur,Hepatitis A,Reported Late,17,0
2013,42,2013-10-10,12-10-2013,Madhya Pradesh,Khandwa,Fever,Reported In Same Week,29,0
2013,42,2013-10-17,18-10-2013,Maharashtra,Thane,Acute Diarrheal Disease,Reported In Same Week,24,0
2013,42,2013-10-17,18-10-2013,Maharashtra,Akola,Fever,Reported In Same Week,47,0
2013,42,2013-10-14,19-10-2013,Maharashtra,Nandurbar,Acute Diarrheal Disease,Reported In Same Week,13,0
2013,42,2013-10-13,18-10-2013,Maharashtra,Nandurbar,Acute Diarrheal Disease,Reported In Same Week,31,0
2013,42,2013-10-12,14-10-2013,Maharashtra,Thane,Acute Diarrheal Disease,Reported In Same Week,18,0
2013,42,2013-10-11,15-10-2013,Maharashtra,Kohlapur,Cholera,Reported In Same Week,13,0
2013,42,2013-10-09,17-10-2013,Maharashtra,Beed,Chikungunya,Reported In Same Week,21,0
2013,42,2013-10-05,,Maharashtra,Amravati,Fever,Reported Late,113,0
2013,42,2013-10-02,,Maharashtra,Ahmednagar,Dengue,Reported Late,18,0
2013,42,2013-10-11,11-10-2013,Nagaland,Phek,Food Poisoning,Reported In Same Week,502,0
2013,42,2013-10-18,19-10-2013,Odisha,Dhenkanal,Acute Diarrheal Disease,Reported In Same Week,10,0
2013,42,2013-10-11,20-10-2013,Rajasthan,Bhilwara,Food Poisoning,Reported In Same Week,11,0
2013,42,2013-10-18,19-10-2013,Tamil Nadu,Cuddalore,Acute Diarrheal Disease,Reported In Same Week,11,0
2013,42,2013-10-16,20-10-2013,Tamil Nadu,Tiruvannamalai,Chikungunya,Reported In Same Week,13,0
2013,42,2013-10-15,16-10-2013,Tamil Nadu,Namakkal,Fever And Chikungunya,Reported In Same Week,34,0
2013,42,2013-10-11,17-10-2013,Uttar Pradesh,Agra,Dengue,Reported In Same Week,14,0
2013,42,2013-10-17,18-10-2013,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,50,0
2013,42,2013-10-16,19-10-2013,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,40,0
2013,42,2013-10-14,17-10-2013,West Bengal,Midnapore West,Acute Diarrheal Disease,Reported In Same Week,95,0
2013,42,2013-10-14,17-10-2013,West Bengal,Midnapore West,Acute Diarrheal Disease,Reported In Same Week,145,0
2013,42,2013-10-14,16-10-2013,West Bengal,Hooghly,Acute Diarrheal Disease,Reported In Same Week,60,0
2013,42,2013-10-14,15-10-2013,West Bengal,Purulia,Cholera,Reported In Same Week,70,0
2013,42,2013-10-12,16-10-2013,West Bengal,Hooghly,Acute Diarrheal Disease,Reported In Same Week,57,0
2013,42,2013-10-12,15-10-2013,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,30,0
2013,42,2013-10-10,15-10-2013,West Bengal,Midnapore West,Acute Diarrheal Disease,Reported In Same Week,24,0
2013,42,2013-10-09,,West Bengal,North 24 Paraganas,Cholera,Previous Week Follow Up,698,0
2013,41,2013-10-08,12-10-2013,Assam,Dibrugarh,Cholera,Reported In Same Week,11,1
2013,41,2013-09-28,,Assam,Dibrugarh,Cholera,Reported Late,17,1
2013,41,2013-10-04,07-10-2013,Bihar,Madhubani,Acute Diarrheal Disease,Reported In Same Week,18,0
2013,41,2013-09-28,,Bihar,Purnia,Acute Diarrheal Disease,Reported Late,34,0
2013,41,2013-08-07,,Bihar,Kishanganj,Diphtheria,Reported Late,229,0
2013,41,2013-10-03,09-10-2013,Chhattisgarh,Balod,Acute Diarrheal Disease,Reported In Same Week,65,0
2013,41,2013-07-11,,Delhi,"North, South And Other District",Dengue,Previous Week Follow Up,3519,4
2013,41,2013-10-12,13-10-2013,Gujarat,Tapi,Food Poisoning,Reported In Same Week,37,0
2013,41,2013-10-09,09-10-2013,Gujarat,Surat,Fever,Reported In Same Week,11,0
2013,41,2013-10-08,09-10-2013,Gujarat,Navsari,Acute Diarrheal Disease,Reported In Same Week,14,0
2013,41,2013-10-03,03-10-2013,Gujarat,Sabar Kantha,Acute Diarrheal Disease,Reported In Same Week,35,0
2013,41,2013-10-09,13-10-2013,Haryana,Ambala,Cholera,Reported In Same Week,60,0
2013,41,2013-10-08,10-10-2013,Jammu And Kashmir,Bandipora,Acute Diarrheal Disease,Reported In Same Week,48,0
2013,41,2013-10-03,07-10-2013,Jammu And Kashmir,Pulwama,Mumps,Reported In Same Week,16,0
2013,41,2013-09-23,,Jammu And Kashmir,Pulwama,Mumps,Reported Late,29,0
2013,41,2013-10-09,11-10-2013,Jharkhand,Pakur,Acute Diarrheal Disease,Reported In Same Week,39,0
2013,41,2013-10-08,11-10-2013,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported In Same Week,22,0
2013,41,2013-10-05,07-10-2013,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported In Same Week,13,0
2013,41,2013-10-03,04-10-2013,Kerala,Malappuram,Food Poisoning,Reported In Same Week,24,0
2013,41,2013-10-09,10-10-2013,Madhya Pradesh,Khandwa,Malaria,Reported In Same Week,26,0
2013,41,2013-10-08,10-10-2013,Madhya Pradesh,Katni,Malaria,Reported In Same Week,617,0
2013,41,2013-10-11,11-10-2013,Maharashtra,Akola,Fever,Reported In Same Week,22,0
2013,41,2013-10-09,10-10-2013,Maharashtra,Jalgaon,Fever,Reported In Same Week,23,0
2013,41,2013-10-04,09-10-2013,Maharashtra,Amravati,Fever,Reported In Same Week,38,0
2013,41,2013-09-23,,Maharashtra,Osmanabad,Measles,Reported Late,52,0
2013,41,2013-09-17,,Maharashtra,Ahmednagar,Dengue,Reported Late,17,0
2013,41,2013-09-08,,Maharashtra,Aurangabad,Fever,Reported Late,22,0
2013,41,2013-10-08,11-10-2013,Odisha,Dhenkanal,Acute Diarrheal Disease,Reported In Same Week,18,0
2013,41,2013-10-06,09-10-2013,Odisha,Dhenkanal,Acute Diarrheal Disease,Reported In Same Week,15,0
2013,41,2013-10-02,08-10-2013,Odisha,Subarnapur,Acute Diarrheal Disease,Reported In Same Week,22,0
2013,41,2013-10-09,11-10-2013,Tamil Nadu,Tiruvannamalai,Fever,Reported In Same Week,23,0
2013,41,2013-10-08,11-10-2013,Tamil Nadu,Theni,Dengue,Reported In Same Week,36,0
2013,41,2013-10-06,06-10-2013,Tamil Nadu,Tiruvannamalai,Fever,Reported In Same Week,10,0
2013,41,2013-10-08,10-10-2013,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported In Same Week,20,0
2013,41,2013-09-30,,Uttar Pradesh,Firozabad,Fever,Reported Late,17,0
2013,41,2013-09-29,,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported Late,19,0
2013,41,2013-09-28,,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported Late,23,0
2013,41,2013-10-10,11-10-2013,West Bengal,North 24 Paraganas,Fever,Reported In Same Week,67,0
2013,41,2013-10-07,10-10-2013,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,46,0
2013,41,2013-10-07,08-10-2013,West Bengal,Bankura,Acute Diarrheal Disease,Reported In Same Week,42,0
2013,41,2013-10-05,08-10-2013,West Bengal,Murshidabad,Fever,Reported In Same Week,26,0
2013,41,2013-09-25,,West Bengal,Dakshin Dinajpur,Food Poisoning,Reported Late,27,0
2013,41,2013-09-10,,West Bengal,North 24 Paraganas,Acute Diarrheal Disease,Reported Late,40,0
2013,40,2013-10-04,06-10-2013,Andhra Pradesh,Nalgonda,Fever,Reported In Same Week,40,0
2013,40,2013-09-30,06-10-2013,Andhra Pradesh,Nalgonda,Fever,Reported In Same Week,11,0
2013,40,2013-09-29,06-10-2013,Andhra Pradesh,Medak,Acute Diarrheal Disease,Reported In Same Week,11,0
2013,40,2013-09-29,05-10-2013,Assam,Jorhat,Food Poisoning,Reported In Same Week,198,0
2013,40,2013-10-01,03-10-2013,Bihar,Saharsa,Acute Diarrheal Disease,Reported In Same Week,12,0
2013,40,2013-09-28,05-10-2013,Bihar,Madhubani,Food Poisoning,Reported In Same Week,58,0
2013,40,2013-09-15,,Chhattisgarh,Bastar,Food Poisoning,Reported Late,40,0
2013,40,2013-09-10,,Chhattisgarh,Narayanpur,Cholera,Reported Late,66,4
2013,40,2013-10-03,04-10-2013,Gujarat,Patan,Food Poisoning,Reported In Same Week,18,0
2013,40,2013-09-26,05-10-2013,Gujarat,Sabar Kantha,Hepatitis A,Reported In Same Week,11,0
2013,40,2013-09-29,01-10-2013,Haryana,Kurukshetra,Cholera,Reported In Same Week,13,0
2013,40,2013-09-22,,Jharkhand,Ranchi,Acute Diarrheal Disease,Reported Late,35,0
2013,40,2013-09-28,01-10-2013,Karnataka,Bellary,Cholera,Reported In Same Week,20,0
2013,40,2013-09-26,01-10-2013,Kerala,Kollam,Hepatitis,Reported In Same Week,34,0
2013,40,2013-09-18,,Kerala,Malappuram,Hepatitis A,Reported Late,41,0
2013,40,2013-10-02,02-10-2013,Madhya Pradesh,Khandwa,Fever,Reported In Same Week,22,0
2013,40,2013-09-25,03-10-2013,Madhya Pradesh,Sheopur,Fever,Reported In Same Week,95,0
2013,40,2013-09-25,03-10-2013,Madhya Pradesh,Shivpuri,Fever,Reported In Same Week,45,0
2013,40,2013-09-23,,Madhya Pradesh,Khandwa,Fever,Reported Late,25,0
2013,40,2013-10-02,04-10-2013,Maharashtra,Gondia,Acute Diarrheal Disease,Reported In Same Week,13,0
2013,40,2013-09-30,04-10-2013,Maharashtra,Jalgaon,Hepatitis E,Reported In Same Week,32,0
2013,40,2013-09-27,03-10-2013,Maharashtra,Nashik,Dengue,Reported In Same Week,14,0
2013,40,2013-09-27,30-09-2013,Maharashtra,Amravati,Fever,Reported In Same Week,24,0
2013,40,2013-09-26,03-10-2013,Maharashtra,Nashik,Dengue,Reported In Same Week,14,0
2013,40,2013-09-26,03-10-2013,Maharashtra,Gadchiroli,Acute Diarrheal Disease,Reported In Same Week,10,0
2013,40,2013-09-19,,Maharashtra,Gadchiroli,Acute Diarrheal Disease,Reported Late,35,0
2013,40,2013-09-02,,Maharashtra,Wardha,Dengue,Reported Late,12,0
2013,40,2010-09-04,,Maharashtra,Ahmednagar,Dengue,Reported Late,27,0
2013,40,2013-10-04,05-10-2013,Odisha,Subarnapur,Acute Diarrheal Disease,Reported In Same Week,20,0
2013,40,2013-09-30,,Punjab,Firozepur,Diphtheria,Previous Week Follow Up,6,0
2013,40,2013-10-06,06-10-2013,Tamil Nadu,Dharmapuri,Fever,Reported In Same Week,10,0
2013,40,2013-10-05,05-10-2013,Tamil Nadu,Tiruchirappalli,Food Poisoning,Reported In Same Week,100,0
2013,40,2013-10-04,04-10-2013,Tamil Nadu,Dharmapuri,Fever,Reported In Same Week,10,0
2013,40,2013-10-02,03-10-2013,Tamil Nadu,Madurai,Food Poisoning,Reported In Same Week,18,0
2013,40,2013-09-30,01-10-2013,Tamil Nadu,Thoothukudi,Acute Diarrheal Disease,Reported In Same Week,20,0
2013,40,2013-09-30,30-09-2013,Tamil Nadu,Tiruvannamalai,Fever,Reported In Same Week,18,0
2013,40,2013-09-30,30-09-2013,Tamil Nadu,Tiruvannamalai,Chikungunya,Reported In Same Week,15,0
2013,40,2013-09-29,30-09-2013,Tamil Nadu,Villupuram,Dengue,Reported In Same Week,12,0
2013,40,2013-09-29,30-09-2013,Tamil Nadu,Krishnagiri,Acute Diarrheal Disease,Reported In Same Week,13,0
2013,40,2013-09-24,,Uttar Pradesh,Rae Bareli,Fever,Reported Late,11,0
2013,40,2013-09-23,,Uttar Pradesh,Firozabad,Fever,Reported Late,75,0
2013,40,2013-09-25,06-10-2013,Uttarakhand,Dehradun,Hand Foot And Mouth Disease,Reported In Same Week,6,0
2013,40,2013-10-06,06-10-2013,West Bengal,Purulia,Acute Diarrheal Disease,Reported In Same Week,37,0
2013,40,2013-09-29,29-09-2013,West Bengal,Purulia,Acute Diarrheal Disease,Reported In Same Week,40,0
